Code.INSEE,Code.postal,Libellé.géographique,Dep,occurrence,total.Club.sportif,Population,TauxBac,Salaire,TauxChomage,TauxOuvrier,StatutCommune
88459,88170,Soncourt,88,1,1,55,20.7547169811,15759,18.9189189189,32.4324324324,R
88503,88110,Vexaincourt,88,1,NA,203,27.8145695364,16188,18.9189189189,47.2972972973,R
89373,89100,Saligny,89,1,4,664,35.9667359667,21019,8.125,25,R
89416,89520,Thury,89,1,1,456,23.2558139535,17915,5.78034682081,31.7919075145,R
90010,90000,Belfort,90,1,104,2555,31.780167264,15501,19.9419167473,33.5914811229,C
91017,91470,Angervilliers,91,2,3,1638,49.6383363472,25518,4.0490797546,11.9018404908,R
91044,91160,Ballainvilliers,91,1,17,3812,55.9969147705,27483,5.57103064067,11.7548746518,B
91114,91800,Brunoy,91,2,39,4884,35.7868020305,14432,16.1842105263,24.0350877193,B
91122,91440,Bures-sur-Yvette,91,1,17,2469,73.1060606061,31309,6.44796380091,1.80995475113,B
91201,91210,Draveil,91,1,60,2861,48.4437751004,19811,10.2714600147,13.2795304475,B
91228,91000,Évry-Courcouronnes,91,1,99,2972,47.0914127424,13757,17.5716440422,18.3257918552,B
91319,91640,Janvry,91,2,4,594,57.1090047393,28076,6.66666666667,6.34920634921,R
91363,91460,Marcoussis,91,1,26,2156,47.7183833116,25383,9.51008645533,13.5446685879,B
91377,91300,Massy,91,3,72,4005,41.170212766,18265,14.26448737,19.1183754334,B
91425,91310,Montlhéry,91,1,19,6743,47.3219782475,24062,6.30605381166,18.2735426009,B
91432,91420,Morangis,91,1,16,2840,44.1045880612,24706,6.41638225256,14.9488054608,B
91457,91290,La Norville,91,1,15,4101,53.6777283613,26641,6.82788051209,12.6600284495,B
91521,91130,Ris-Orangis,91,1,42,680,34.8668280872,14674,7.07070707071,27.2727272727,B
91573,91280,Saint-Pierre-du-Perray,91,1,25,8083,55.2957093158,24111,6.92435380602,11.429926488,B
91617,91250,Tigery,91,2,6,2532,61.0357583231,25131,6.58465991317,9.04486251809,I
91679,91190,Villiers-le-Bâcle,91,1,5,1178,65.0617283951,29697,5.52922590837,8.5308056872,B
91687,91170,Viry-Châtillon,91,1,41,2255,49.1898148148,24532,7.6263924593,12.5107112254,B
91692,91940,Les Ulis,91,2,50,3194,49.5871782419,17689,8.59329017069,15.8328428487,B
92002,92160,Antony,92,3,84,2127,73.3500942803,35150,4.7619047619,1.88492063492,B
92004,92600,Asnières-sur-Seine,92,1,74,1595,46.8937875752,15410,15.5133928571,20.4241071429,B
92012,92100,Boulogne-Billancourt,92,1,111,2431,80.1951779564,38097,10.1785714286,3.30357142857,B
92022,92370,Chaville,92,1,30,1743,57.7828397874,20826,5.43806646526,9.36555891239,B
92023,92140,Clamart,92,1,55,2376,69.8570540709,33324,5.40780141844,2.48226950355,B
92025,92700,Colombes,92,1,77,1727,26.4883520276,15013,16.8956043956,25.8241758242,B
92026,92400,Courbevoie,92,1,82,2433,71.420518602,27942,8.55161787365,7.08782742681,B
92035,92250,La Garenne-Colombes,92,1,50,2596,61.12,28956,8.0497382199,9.94764397906,B
92044,92300,Levallois-Perret,92,1,67,1745,65.99535244,28416,5.92334494774,4.18118466899,B
92049,92120,Montrouge,92,3,37,2045,75.3333333333,31333,8.42696629213,2.62172284644,B
92050,92000,Nanterre,92,2,97,2272,65.0909090909,25083,7.20848056537,9.75265017668,B
92063,92500,Rueil-Malmaison,92,1,87,2385,46.6748017084,20213,10.036900369,9.22509225092,B
92071,92330,Sceaux,92,1,29,2619,80.1801801802,38954,5.36626916525,2.6405451448,B
92072,92310,Sèvres,92,1,36,2597,73.0425055928,29058,6.15280594997,6.82893847194,B
92073,92150,Suresnes,92,1,67,3277,66.9833729216,28940,7.43651753325,6.46916565901,B
92075,92170,Vanves,92,2,40,2068,49.1929824561,21834,6.24426078972,13.2231404959,B
93001,93300,Aubervilliers,93,1,82,2258,27.9627163782,9987,20.1860465116,31.0697674419,B
93005,93600,Aulnay-sous-Bois,93,1,93,2675,51.3526570048,22965,12.136627907,11.3372093023,B
93007,93150,Le Blanc-Mesnil,93,1,41,2320,36.4809782609,15054,17.5145954962,19.2660550459,B
93008,93000,Bobigny,93,1,62,1219,32.8193832599,12926,16.4516129032,22.9032258065,B
93031,93800,Épinay-sur-Seine,93,3,45,4240,27.3880597015,11064,22.6737967914,28.5026737968,B
93032,93220,Gagny,93,1,48,1879,29.0096406661,11620,17.5946547884,26.1692650334,B
93048,93100,Montreuil,93,2,100,2590,45.8536585366,14683,16.9034090909,15.7670454545,B
93051,93160,Noisy-le-Grand,93,1,72,2943,52.7096114519,13155,9.64010282776,24.1645244216,B
93053,93130,Noisy-le-Sec,93,1,51,1707,36.64,18435,17.9487179487,19.9300699301,B
93055,93500,Pantin,93,1,60,2779,47.4686716792,17417,13.2731063238,20.0138985407,B
93057,93320,Les Pavillons-sous-Bois,93,1,21,2395,38.3966244726,18708,9.83870967742,15.7258064516,B
93066,93200,Saint-Denis,93,2,119,2554,45.6238361266,14068,12.0202751629,23.3888486604,B
93066,93210,Saint-Denis,93,1,119,2554,45.6238361266,14068,12.0202751629,23.3888486604,B
93070,93400,Saint-Ouen-sur-Seine,93,1,50,1729,41.1406844106,18254,11.2268518519,28.7037037037,B
93072,93240,Stains,93,1,32,2819,31.4209115282,13543,16.9179229481,29.8157453936,B
93073,93290,Tremblay-en-France,93,1,50,2500,37.1927908247,19688,12.9759129759,17.6379176379,B
93077,93250,Villemomble,93,1,35,2622,53.2946758039,23332,11.7346938776,13.8483965015,B
93078,93420,Villepinte,93,1,47,1680,40.2183039463,21235,9.28481806775,23.5884567127,B
94003,94110,Arcueil,94,1,27,2039,63.6693255983,24383,13.0188679245,8.58490566038,B
94011,94380,Bonneuil-sur-Marne,94,1,24,2273,46.3458110517,22194,11.334002006,16.148445336,B
94015,94360,Bry-sur-Marne,94,1,31,3161,61.2151667428,34978,6.03636363636,6.4,B
94016,94230,Cachan,94,3,40,2519,67.1702498547,25501,11.3914373089,9.09785932722,B
94017,94500,Champigny-sur-Marne,94,2,95,2816,45.8854166667,18883,11.5862068966,20,B
94019,94430,Chennevières-sur-Marne,94,1,24,1974,56.4630681818,25390,7.41784037559,10.234741784,B
94041,94200,Ivry-sur-Seine,94,3,68,2326,47.9616306954,19636,20.3867848509,19.1780821918,B
94042,94340,Joinville-le-Pont,94,2,30,2028,60.886829914,26960,9.98990918264,10.3935418769,B
94043,94270,Le Kremlin-Bicêtre,94,1,38,2821,66.6309012876,23878,10.463018641,7.99759470836,B
94044,94450,Limeil-Brévannes,94,1,36,1987,60.3913630229,19426,6.9018404908,12.3466257669,B
94046,94700,Maisons-Alfort,94,2,75,1738,58.1001472754,22946,10.25390625,11.328125,B
94058,94170,Le Perreux-sur-Marne,94,1,44,2964,65.6745079213,29806,7.31861198738,9.14826498423,B
94067,94160,Saint-Mandé,94,2,32,2272,68.7108886108,37915,7.76699029126,5.56045895852,B
94068,94100,Saint-Maur-des-Fossés,94,3,106,1912,53.4917206623,26381,6.8449197861,11.871657754,B
94076,94800,Villejuif,94,2,69,2803,30.2521008403,14057,20.1674277017,22.3744292237,B
94078,94190,Villeneuve-Saint-Georges,94,1,38,1602,27.4606299213,12787,20.2412868633,30.6970509383,B
94080,94300,Vincennes,94,1,70,3078,72.5890529974,31248,7.3583906829,6.29962943356,B
94081,94400,Vitry-sur-Seine,94,1,82,1821,25.8620689655,13614,13.0081300813,18.3507549361,B
95018,95100,Argenteuil,95,1,105,4001,46.9409660107,19170,12.5521074572,23.946271422,B
95056,95270,Belloy-en-France,95,1,5,1864,40.7120743034,23778,5.13078470825,17.3038229376,C
95060,95550,Bessancourt,95,1,13,2124,26.9908386187,17322,11.8982742961,27.1571298819,B
95074,95000,Boisemont,95,1,2,740,57.3896353167,29467,9.87012987013,9.35064935065,R
95197,95170,Deuil-la-Barre,95,1,27,2033,48.4788359788,22469,10.4145601618,8.69565217391,B
95205,95440,Écouen,95,1,10,2015,45.1724137931,23554,7.76255707763,16.8949771689,B
95211,95300,Ennery,95,1,10,2220,40.2055622733,25497,3.8752362949,12.2873345936,R
95218,95610,Éragny,95,1,22,2411,58.9728793999,27443,5.00736377025,7.73195876289,B
95306,95220,Herblay-sur-Seine,95,1,36,4134,47.893713545,23989,7.58272058824,12.6838235294,B
95323,95280,Jouy-le-Moutier,95,1,32,2284,50.873655914,18891,11.0438729198,16.3388804841,B
95476,95520,Osny,95,1,31,2640,54.2517006803,28789,6.96991929567,11.1518708731,B
95637,95490,Vauréal,95,2,32,3175,42.2893481717,15285,14.7630619684,20.1093560146,B
95658,95450,Vigny,95,1,8,1081,54.1160593792,25391,8.69565217391,11.7202268431,R
97101,97139,NA,NA,2,130,NA,NA,NA,NA,NA,C
97107,97130,NA,NA,1,38,NA,NA,NA,NA,NA,C
97117,97160,NA,NA,1,48,NA,NA,NA,NA,NA,B
97119,97131,NA,NA,1,5,NA,NA,NA,NA,NA,B
97210,97240,NA,NA,1,33,NA,NA,NA,NA,NA,C
97407,97420,NA,NA,2,50,NA,NA,NA,NA,NA,B
97411,97400,NA,NA,1,340,NA,NA,NA,NA,NA,C
97418,97438,NA,NA,1,69,NA,NA,NA,NA,NA,B
97422,97430,NA,NA,2,130,NA,NA,NA,NA,NA,C
974415,97434,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
974415,97435,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
974440,97411,NA,NA,2,340,NA,NA,NA,NA,NA,C
974473,97490,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
2A004,20000,Ajaccio,2A,2,153,3947,32.3735695829,14084,12.4321389794,23.7785016287,I
2A017,20167,Appietto,2A,1,4,1442,44.1310282075,20624,8.46262341326,17.6304654443,B
2B002,20270,Aghione,2B,1,NA,231,25.9668508287,7792,14.2857142857,44.8979591837,R
2B261,20247,Rogliano,2B,1,2,561,37.0526315789,14786,15.3846153846,23.0769230769,R
